1976/04/07 20:30:00    0.00  -1.7197900E-06 -2.7078836E-06
1976/04/07 20:45:00    0.00  -1.3992699E-06 -2.9846094E-06
1976/04/07 21:00:00    0.00  -1.0575590E-06 -3.2144994E-06
1976/04/07 21:15:00    0.00  -6.9997816E-07 -3.3940894E-06
1976/04/07 21:30:00    0.00  -3.3205558E-07 -3.5207092E-06
1976/04/07 21:45:00    0.00   4.0418577E-08 -3.5924445E-06
1976/04/07 22:00:00    0.00   4.1169037E-07 -3.6082904E-06
1976/04/07 22:15:00    0.00   7.7602738E-07 -3.5680887E-06
1976/04/07 22:30:00    0.00   1.1277477E-06 -3.4725574E-06
1976/04/07 22:45:00    0.00   1.4614415E-06 -3.3232650E-06
1976/04/07 23:00:00    0.00   1.7719823E-06 -3.1225950E-06
1976/04/07 23:15:00    0.00   2.0545551E-06 -2.8737629E-06
1976/04/07 23:30:00    0.00   2.3048656E-06 -2.5806635E-06
1976/04/07 23:45:00    0.00   2.5190350E-06 -2.2479474E-06
1976/04/08 00:00:00    0.00   2.6938167E-06 -1.8808175E-06
1976/04/08 00:15:00    0.00   2.8265870E-06 -1.4849660E-06
1976/04/08 00:30:00    0.00   2.9153132E-06 -1.0666355E-06
1976/04/08 00:45:00    0.00   2.9586938E-06 -6.3231880E-07
1976/04/08 01:00:00    0.00   2.9561315E-06 -1.8870753E-07
1976/04/08 01:15:00    0.00   2.9077166E-06  2.5722997E-07
1976/04/08 01:30:00    0.00   2.8142649E-06  6.9862119E-07
1976/04/08 01:45:00    0.00   2.6772750E-06  1.1286623E-06
1976/04/08 02:00:00    0.00   2.4989399E-06  1.5406564E-06
1976/04/08 02:15:00    0.00   2.2820670E-06  1.9282734E-06
1976/04/08 02:30:00    0.00   2.0300461E-06  2.2855631E-06
1976/04/08 02:45:00    0.00   1.7468524E-06  2.6069881E-06
1976/04/08 03:00:00    0.00   1.4368934E-06  2.8876375E-06
1976/04/08 03:15:00    0.00   1.1049692E-06  3.1232378E-06
1976/04/08 03:30:00    0.00   7.5630777E-07  3.3101385E-06
1976/04/08 03:45:00    0.00   3.9628091E-07  3.4455436E-06
1976/04/08 04:00:00    0.00   3.0449623E-08  3.5274138E-06
1976/04/08 04:15:00    0.00  -3.3544623E-07  3.5545170E-06
1976/04/08 04:30:00    0.00  -6.9579409E-07  3.5265105E-06
1976/04/08 04:45:00    0.00  -1.0450450E-06  3.4438744E-06
1976/04/08 05:00:00    0.00  -1.3777442E-06  3.3079509E-06
1976/04/08 05:15:00    0.00  -1.6887828E-06  3.1208963E-06
1976/04/08 05:30:00    0.00  -1.9734130E-06  2.8856291E-06
1976/04/08 05:45:00    0.00  -2.2271940E-06  2.6058715E-06
1976/04/08 06:00:00    0.00  -2.4462486E-06  2.2859833E-06
1976/04/08 06:15:00    0.00  -2.6272494E-06  1.9309032E-06
1976/04/08 06:30:00    0.00  -2.7673861E-06  1.5462194E-06
1976/04/08 06:45:00    0.00  -2.8645532E-06  1.1378438E-06
1976/04/08 07:00:00    0.00  -2.9172597E-06  7.1219097E-07
1976/04/08 07:15:00    0.00  -2.9247431E-06  2.7580376E-07
1976/04/08 07:30:00    0.00  -2.8869151E-06 -1.6458931E-07
1976/04/08 07:45:00    0.00  -2.8043976E-06 -6.0208652E-07
1976/04/08 08:00:00    0.00  -2.6784985E-06 -1.0299850E-06
1976/04/08 08:15:00    0.00  -2.5111790E-06 -1.4416989E-06
1976/04/08 08:30:00    0.00  -2.3050791E-06 -1.8307991E-06
1976/04/08 08:45:00    0.00  -2.0634050E-06 -2.1913106E-06
1976/04/08 09:00:00    0.00  -1.7898803E-06 -2.5177253E-06
1976/04/08 09:15:00    0.00  -1.4888037E-06 -2.8049453E-06
1976/04/08 09:30:00    0.00  -1.1648311E-06 -3.0485758E-06
1976/04/08 09:45:00    0.00  -8.2293894E-07 -3.2449041E-06
1976/04/08 10:00:00    0.00  -4.6848825E-07 -3.3908746E-06
1976/04/08 10:15:00    0.00  -1.0693601E-07 -3.4842728E-06
1976/04/08 10:30:00    0.00   2.5614736E-07 -3.5236817E-06
1976/04/08 10:45:00    0.00   6.1510281E-07 -3.5085075E-06
1976/04/08 11:00:00    0.00   9.6440499E-07 -3.4390116E-06
1976/04/08 11:15:00    0.00   1.2986774E-06 -3.3162794E-06
1976/04/08 11:30:00    0.00   1.6127167E-06 -3.1422412E-06
1976/04/08 11:45:00    0.00   1.9016957E-06 -2.9195985E-06
1976/04/08 12:00:00    0.00   2.1611752E-06 -2.6517828E-06
1976/04/08 12:15:00    0.00   2.3871003E-06 -2.3429982E-06
1976/04/08 12:30:00    0.00   2.5760230E-06 -1.9979930E-06
1976/04/08 12:45:00    0.00   2.7250367E-06 -1.6220816E-06
1976/04/08 13:00:00    0.00   2.8318136E-06 -1.2211569E-06
1976/04/08 13:15:00    0.00   2.8947368E-06 -8.0133088E-07
1976/04/08 13:30:00    0.00   2.9128234E-06 -3.6918016E-07
1976/04/08 13:45:00    0.00   2.8858065E-06  6.8649925E-08
1976/04/08 14:00:00    0.00   2.8141014E-06  5.0541666E-07
1976/04/08 14:15:00    0.00   2.6988275E-06  9.3431453E-07
1976/04/08 14:30:00    0.00   2.5417653E-06  1.3487402E-06
1976/04/08 14:45:00    0.00   2.3453299E-06  1.7423096E-06
1976/04/08 15:00:00    0.00   2.1125809E-06  2.1088902E-06
1976/04/08 15:15:00    0.00   1.8471036E-06  2.4428366E-06
1976/04/08 15:30:00    0.00   1.5529732E-06  2.7390086E-06
1976/04/08 15:45:00    0.00   1.2347944E-06  2.9927658E-06
1976/04/08 16:00:00    0.00   8.9744196E-07  3.2002192E-06
1976/04/08 16:15:00    0.00   5.4610518E-07  3.3581568E-06
1976/04/08 16:30:00    0.00   1.8628560E-07  3.4641012E-06
1976/04/08 16:45:00    0.00  -1.7650464E-07  3.5164212E-06
1976/04/08 17:00:00    0.00  -5.3667816E-07  3.5142896E-06
1976/04/08 17:15:00    0.00  -8.8860196E-07  3.4577276E-06
